1.990858316421508789e-01,7.564728260040283203e-01,-1.612914353609085083e-01,-2.917098701000213623e-01,9.652546048164367676e-02,-2.790084779262542725e-01,2.271047234535217285e-01,3.205946683883666992e-01,4.745855927467346191e-01,7.723760604858398438e-02,-2.543885447084903717e-02,-2.476514875888824463e-01,2.007574737071990967e-01,4.681446403264999390e-02,-1.532135605812072754e-01,1.884928494691848755e-01,-1.193602681159973145e-01,-1.026471890509128571e-02,-4.698583483695983887e-02,1.532270014286041260e-01,4.237684234976768494e-02,-4.881541058421134949e-02,1.029786393046379089e-01,3.414067625999450684e-02,2.449360489845275879e-01,1.853069067001342773e-01,1.604887694120407104e-01,-7.973667979240417480e-02
1.476056426763534546e-01,3.900510966777801514e-01,-3.998457640409469604e-02,-2.966726720333099365e-01,1.170804500579833984e-01,-2.384897619485855103e-01,1.081742867827415466e-01,2.263600081205368042e-01,3.167759478092193604e-01,-3.394326567649841309e-02,-3.340990096330642700e-02,-3.062007427215576172e-01,2.225139737129211426e-01,1.395979523658752441e-01,-2.454746663570404053e-01,1.801682263612747192e-01,-6.483232975006103516e-02,-1.784092374145984650e-02,-1.007353812456130981e-01,2.010893672704696655e-01,4.635184630751609802e-02,-3.379788622260093689e-02,1.661584973335266113e-01,2.932760119438171387e-02,2.384885698556900024e-01,1.906201839447021484e-01,1.822975873947143555e-01,-7.641303539276123047e-02
8.738768845796585083e-02,-3.913020342588424683e-02,7.073014974594116211e-02,-3.470161855220794678e-01,1.015705466270446777e-01,-1.659919470548629761e-01,-5.428887903690338135e-03,1.092155352234840393e-01,1.045272424817085266e-01,-1.616796255111694336e-01,-5.376029014587402344e-02,-3.536024093627929688e-01,1.984853446483612061e-01,2.415530383586883545e-01,-3.635291457176208496e-01,1.344586014747619629e-01,2.041042596101760864e-02,-1.749414391815662384e-02,-1.800782829523086548e-01,2.585874199867248535e-01,3.203910216689109802e-02,1.164663583040237427e-03,2.391636371612548828e-01,3.742203116416931152e-02,1.915672123432159424e-01,1.853263676166534424e-01,2.051507830619812012e-01,-6.533369421958923340e-02
-1.493959426879882812e-01,-2.724718153476715088e-01,2.076754719018936157e-01,-3.271792232990264893e-01,9.112033247947692871e-02,-1.887590140104293823e-01,4.105149209499359131e-02,1.149580553174018860e-01,7.209717482328414917e-02,-1.362229883670806885e-01,-6.191261112689971924e-02,-3.303862512111663818e-01,6.531161069869995117e-02,2.563152015209197998e-01,-3.336702585220336914e-01,1.060365438461303711e-01,8.172363042831420898e-02,2.645120583474636078e-02,-1.840514540672302246e-01,2.736039161682128906e-01,-5.450401455163955688e-03,2.447258308529853821e-02,2.081436216831207275e-01,5.083128809928894043e-02,1.634795516729354858e-01,1.534413397312164307e-01,1.940217614173889160e-01,-4.054756090044975281e-02
-6.247628927230834961e-01,-2.320539057254791260e-01,2.722053527832031250e-01,-4.134951531887054443e-01,1.240809857845306396e-01,-2.141438573598861694e-01,1.443576812744140625e-01,1.772930026054382324e-01,2.404708266258239746e-01,8.458554744720458984e-03,2.164704911410808563e-02,-1.961381882429122925e-01,-9.947244077920913696e-02,1.794336587190628052e-01,-1.578732281923294067e-01,1.717215478420257568e-01,8.201546967029571533e-02,4.034831374883651733e-02,-1.052888408303260803e-01,1.838877499103546143e-01,-4.700765386223793030e-02,2.061678841710090637e-02,7.193817943334579468e-02,2.418205142021179199e-02,2.188710272312164307e-01,6.644610315561294556e-02,1.593258827924728394e-01,4.268463328480720520e-02
-8.827615976333618164e-01,-9.930556267499923706e-02,2.094134241342544556e-01,-4.945474267005920410e-01,5.800594016909599304e-02,-1.674930304288864136e-01,1.326128244400024414e-01,2.431850433349609375e-01,3.657479286193847656e-01,6.510907411575317383e-02,1.186718493700027466e-01,-6.293904036283493042e-02,-1.473340690135955811e-01,1.211113110184669495e-01,-1.473168283700942993e-02,1.728079319000244141e-01,5.271856486797332764e-02,2.881640754640102386e-02,-7.829695194959640503e-02,7.404898107051849365e-02,-4.559898748993873596e-02,4.049538448452949524e-02,-1.698813587427139282e-02,-1.133769750595092773e-03,2.843385636806488037e-01,4.903860390186309814e-03,1.590436398983001709e-01,9.006594121456146240e-02
-4.775383174419403076e-01,2.233318239450454712e-02,9.720394015312194824e-02,-2.376400977373123169e-01,-5.993628874421119690e-02,-1.295311450958251953e-01,4.680403321981430054e-02,2.970891892910003662e-01,3.535127639770507812e-01,-4.948139190673828125e-03,5.067846179008483887e-02,-1.176804900169372559e-01,1.841070502996444702e-02,1.035064086318016052e-01,-9.112380445003509521e-02,5.900212377309799194e-02,3.685960173606872559e-02,6.567192077636718750e-02,-1.287632584571838379e-01,9.812670946121215820e-02,3.341877087950706482e-02,7.167620956897735596e-02,2.699153870344161987e-02,8.504718542098999023e-03,2.785835266113281250e-01,3.966663032770156860e-02,2.256935238838195801e-01,2.076246216893196106e-02
-2.091024965047836304e-01,1.385961174964904785e-01,3.393614292144775391e-02,-1.857336610555648804e-01,-4.983382299542427063e-02,-2.523499727249145508e-01,-3.155676275491714478e-02,3.359805345535278320e-01,3.467566668987274170e-01,-4.765793681144714355e-02,-6.935046985745429993e-03,-2.383309453725814819e-01,1.667915284633636475e-01,3.838468343019485474e-02,-1.927740871906280518e-01,4.938455298542976379e-02,3.341734409332275391e-03,8.283103257417678833e-02,-8.906223624944686890e-02,9.135103225708007812e-02,7.787925004959106445e-02,3.721004351973533630e-02,6.136392802000045776e-02,-6.286263465881347656e-03,2.707895338535308838e-01,7.973457127809524536e-02,2.487791180610656738e-01,1.625840738415718079e-02
-7.060941308736801147e-02,1.487683057785034180e-01,4.267278313636779785e-02,-2.438764721155166626e-01,5.688368901610374451e-02,-2.903100848197937012e-01,-1.757398843765258789e-01,3.031610548496246338e-01,2.963602244853973389e-01,-1.231312751770019531e-03,-2.641405351459980011e-02,-3.594904541969299316e-01,1.613873839378356934e-01,1.443647500127553940e-02,-3.016385138034820557e-01,1.171574294567108154e-01,-3.960549831390380859e-03,7.442650198936462402e-02,-7.189165800809860229e-02,9.881237149238586426e-02,1.004634648561477661e-01,-2.201015874743461609e-02,7.100542634725570679e-02,-2.018669247627258301e-02,2.709391713142395020e-01,1.329101324081420898e-01,2.098654955625534058e-01,2.447925880551338196e-02
1.030698493123054504e-01,1.810947954654693604e-01,3.222383558750152588e-02,-4.795430302619934082e-01,4.625478014349937439e-02,-2.545853257179260254e-01,-2.556475400924682617e-01,2.468766570091247559e-01,1.282767355442047119e-01,2.924698591232299805e-02,-8.877672255039215088e-02,-4.390182495117187500e-01,1.077705845236778259e-01,3.275244683027267456e-02,-4.238108992576599121e-01,1.392073929309844971e-01,-1.911881566047668457e-02,8.354222774505615234e-02,-1.562070250511169434e-01,1.251426339149475098e-01,1.211137026548385620e-01,-7.435745000839233398e-02,1.037691757082939148e-01,-6.459280848503112793e-03,2.526736855506896973e-01,1.962212622165679932e-01,1.292794644832611084e-01,-3.098742291331291199e-02
